datenum,year,month,day,datetime,data_mean_global,data_mean_nh,data_mean_sh
601935,1648,1,15,15-Jan-1648 00:00:00,0,0,0
601966,1648,2,15,15-Feb-1648 00:00:00,0,0,0
601995,1648,3,15,15-Mar-1648 00:00:00,0,0,0
602026,1648,4,15,15-Apr-1648 00:00:00,0,0,0
602056,1648,5,15,15-May-1648 00:00:00,0,0,0
602087,1648,6,15,15-Jun-1648 00:00:00,0,0,0
602117,1648,7,15,15-Jul-1648 00:00:00,0,0,0
602148,1648,8,15,15-Aug-1648 00:00:00,0,0,0
602179,1648,9,15,15-Sep-1648 00:00:00,0,0,0
602209,1648,10,15,15-Oct-1648 00:00:00,0,0,0
602240,1648,11,15,15-Nov-1648 00:00:00,0,0,0
602270,1648,12,15,15-Dec-1648 00:00:00,0,0,0
602301,1649,1,15,15-Jan-1649 00:00:00,0,0,0
602332,1649,2,15,15-Feb-1649 00:00:00,0,0,0
602360,1649,3,15,15-Mar-1649 00:00:00,0,0,0
602391,1649,4,15,15-Apr-1649 00:00:00,0,0,0
602421,1649,5,15,15-May-1649 00:00:00,0,0,0
602452,1649,6,15,15-Jun-1649 00:00:00,0,0,0
602482,1649,7,15,15-Jul-1649 00:00:00,0,0,0
602513,1649,8,15,15-Aug-1649 00:00:00,0,0,0
602544,1649,9,15,15-Sep-1649 00:00:00,0,0,0
602574,1649,10,15,15-Oct-1649 00:00:00,0,0,0
602605,1649,11,15,15-Nov-1649 00:00:00,0,0,0
602635,1649,12,15,15-Dec-1649 00:00:00,0,0,0
602666,1650,1,15,15-Jan-1650 00:00:00,0,0,0
602697,1650,2,15,15-Feb-1650 00:00:00,0,0,0
602725,1650,3,15,15-Mar-1650 00:00:00,0,0,0
602756,1650,4,15,15-Apr-1650 00:00:00,0,0,0
602786,1650,5,15,15-May-1650 00:00:00,0,0,0
602817,1650,6,15,15-Jun-1650 00:00:00,0,0,0
602847,1650,7,15,15-Jul-1650 00:00:00,0,0,0
602878,1650,8,15,15-Aug-1650 00:00:00,0,0,0
602909,1650,9,15,15-Sep-1650 00:00:00,0,0,0
602939,1650,10,15,15-Oct-1650 00:00:00,0,0,0
602970,1650,11,15,15-Nov-1650 00:00:00,0,0,0
603000,1650,12,15,15-Dec-1650 00:00:00,0,0,0
603031,1651,1,15,15-Jan-1651 00:00:00,0,0,0
603062,1651,2,15,15-Feb-1651 00:00:00,0,0,0
603090,1651,3,15,15-Mar-1651 00:00:00,0,0,0
603121,1651,4,15,15-Apr-1651 00:00:00,0,0,0
603151,1651,5,15,15-May-1651 00:00:00,0,0,0
603182,1651,6,15,15-Jun-1651 00:00:00,0,0,0
603212,1651,7,15,15-Jul-1651 00:00:00,0,0,0
603243,1651,8,15,15-Aug-1651 00:00:00,0,0,0
603274,1651,9,15,15-Sep-1651 00:00:00,0,0,0
603304,1651,10,15,15-Oct-1651 00:00:00,0,0,0
603335,1651,11,15,15-Nov-1651 00:00:00,0,0,0
603365,1651,12,15,15-Dec-1651 00:00:00,0,0,0
603396,1652,1,15,15-Jan-1652 00:00:00,0,0,0
603427,1652,2,15,15-Feb-1652 00:00:00,0,0,0
603456,1652,3,15,15-Mar-1652 00:00:00,0,0,0
603487,1652,4,15,15-Apr-1652 00:00:00,0,0,0
603517,1652,5,15,15-May-1652 00:00:00,0,0,0
603548,1652,6,15,15-Jun-1652 00:00:00,0,0,0
603578,1652,7,15,15-Jul-1652 00:00:00,0,0,0
603609,1652,8,15,15-Aug-1652 00:00:00,0,0,0
603640,1652,9,15,15-Sep-1652 00:00:00,0,0,0
603670,1652,10,15,15-Oct-1652 00:00:00,0,0,0
603701,1652,11,15,15-Nov-1652 00:00:00,0,0,0
603731,1652,12,15,15-Dec-1652 00:00:00,0,0,0
603762,1653,1,15,15-Jan-1653 00:00:00,0,0,0
603793,1653,2,15,15-Feb-1653 00:00:00,0,0,0
603821,1653,3,15,15-Mar-1653 00:00:00,0,0,0
603852,1653,4,15,15-Apr-1653 00:00:00,0,0,0
603882,1653,5,15,15-May-1653 00:00:00,0,0,0
603913,1653,6,15,15-Jun-1653 00:00:00,0,0,0
603943,1653,7,15,15-Jul-1653 00:00:00,0,0,0
603974,1653,8,15,15-Aug-1653 00:00:00,0,0,0
604005,1653,9,15,15-Sep-1653 00:00:00,0,0,0
604035,1653,10,15,15-Oct-1653 00:00:00,0,0,0
604066,1653,11,15,15-Nov-1653 00:00:00,0,0,0
604096,1653,12,15,15-Dec-1653 00:00:00,0,0,0
604127,1654,1,15,15-Jan-1654 00:00:00,0,0,0
604158,1654,2,15,15-Feb-1654 00:00:00,0,0,0
604186,1654,3,15,15-Mar-1654 00:00:00,0,0,0
604217,1654,4,15,15-Apr-1654 00:00:00,0,0,0
604247,1654,5,15,15-May-1654 00:00:00,0,0,0
604278,1654,6,15,15-Jun-1654 00:00:00,0,0,0
604308,1654,7,15,15-Jul-1654 00:00:00,0,0,0
604339,1654,8,15,15-Aug-1654 00:00:00,0,0,0
604370,1654,9,15,15-Sep-1654 00:00:00,0,0,0
604400,1654,10,15,15-Oct-1654 00:00:00,0,0,0
604431,1654,11,15,15-Nov-1654 00:00:00,0,0,0
604461,1654,12,15,15-Dec-1654 00:00:00,0,0,0
604492,1655,1,15,15-Jan-1655 00:00:00,0,0,0
604523,1655,2,15,15-Feb-1655 00:00:00,0,0,0
604551,1655,3,15,15-Mar-1655 00:00:00,0,0,0
604582,1655,4,15,15-Apr-1655 00:00:00,0,0,0
604612,1655,5,15,15-May-1655 00:00:00,0,0,0
604643,1655,6,15,15-Jun-1655 00:00:00,0,0,0
604673,1655,7,15,15-Jul-1655 00:00:00,0,0,0
604704,1655,8,15,15-Aug-1655 00:00:00,0,0,0
604735,1655,9,15,15-Sep-1655 00:00:00,0,0,0
604765,1655,10,15,15-Oct-1655 00:00:00,0,0,0
604796,1655,11,15,15-Nov-1655 00:00:00,0,0,0
604826,1655,12,15,15-Dec-1655 00:00:00,0,0,0
604857,1656,1,15,15-Jan-1656 00:00:00,0,0,0
604888,1656,2,15,15-Feb-1656 00:00:00,0,0,0
604917,1656,3,15,15-Mar-1656 00:00:00,0,0,0
604948,1656,4,15,15-Apr-1656 00:00:00,0,0,0
604978,1656,5,15,15-May-1656 00:00:00,0,0,0
605009,1656,6,15,15-Jun-1656 00:00:00,0,0,0
605039,1656,7,15,15-Jul-1656 00:00:00,0,0,0
605070,1656,8,15,15-Aug-1656 00:00:00,0,0,0
605101,1656,9,15,15-Sep-1656 00:00:00,0,0,0
605131,1656,10,15,15-Oct-1656 00:00:00,0,0,0
605162,1656,11,15,15-Nov-1656 00:00:00,0,0,0
605192,1656,12,15,15-Dec-1656 00:00:00,0,0,0
605223,1657,1,15,15-Jan-1657 00:00:00,0,0,0
605254,1657,2,15,15-Feb-1657 00:00:00,0,0,0
605282,1657,3,15,15-Mar-1657 00:00:00,0,0,0
605313,1657,4,15,15-Apr-1657 00:00:00,0,0,0
605343,1657,5,15,15-May-1657 00:00:00,0,0,0
605374,1657,6,15,15-Jun-1657 00:00:00,0,0,0
605404,1657,7,15,15-Jul-1657 00:00:00,0,0,0
605435,1657,8,15,15-Aug-1657 00:00:00,0,0,0
605466,1657,9,15,15-Sep-1657 00:00:00,0,0,0
605496,1657,10,15,15-Oct-1657 00:00:00,0,0,0
605527,1657,11,15,15-Nov-1657 00:00:00,0,0,0
605557,1657,12,15,15-Dec-1657 00:00:00,0,0,0
605588,1658,1,15,15-Jan-1658 00:00:00,0,0,0
605619,1658,2,15,15-Feb-1658 00:00:00,0,0,0
605647,1658,3,15,15-Mar-1658 00:00:00,0,0,0
605678,1658,4,15,15-Apr-1658 00:00:00,0,0,0
605708,1658,5,15,15-May-1658 00:00:00,0,0,0
605739,1658,6,15,15-Jun-1658 00:00:00,0,0,0
605769,1658,7,15,15-Jul-1658 00:00:00,0,0,0
605800,1658,8,15,15-Aug-1658 00:00:00,0,0,0
605831,1658,9,15,15-Sep-1658 00:00:00,0,0,0
605861,1658,10,15,15-Oct-1658 00:00:00,0,0,0
605892,1658,11,15,15-Nov-1658 00:00:00,0,0,0
605922,1658,12,15,15-Dec-1658 00:00:00,0,0,0
605953,1659,1,15,15-Jan-1659 00:00:00,0,0,0
605984,1659,2,15,15-Feb-1659 00:00:00,0,0,0
606012,1659,3,15,15-Mar-1659 00:00:00,0,0,0
606043,1659,4,15,15-Apr-1659 00:00:00,0,0,0
606073,1659,5,15,15-May-1659 00:00:00,0,0,0
606104,1659,6,15,15-Jun-1659 00:00:00,0,0,0
606134,1659,7,15,15-Jul-1659 00:00:00,0,0,0
606165,1659,8,15,15-Aug-1659 00:00:00,0,0,0
606196,1659,9,15,15-Sep-1659 00:00:00,0,0,0
606226,1659,10,15,15-Oct-1659 00:00:00,0,0,0
606257,1659,11,15,15-Nov-1659 00:00:00,0,0,0
606287,1659,12,15,15-Dec-1659 00:00:00,0,0,0
606318,1660,1,15,15-Jan-1660 00:00:00,0,0,0
606349,1660,2,15,15-Feb-1660 00:00:00,0,0,0
606378,1660,3,15,15-Mar-1660 00:00:00,0,0,0
606409,1660,4,15,15-Apr-1660 00:00:00,0,0,0
606439,1660,5,15,15-May-1660 00:00:00,0,0,0
606470,1660,6,15,15-Jun-1660 00:00:00,0,0,0
606500,1660,7,15,15-Jul-1660 00:00:00,0,0,0
606531,1660,8,15,15-Aug-1660 00:00:00,0,0,0
606562,1660,9,15,15-Sep-1660 00:00:00,0,0,0
606592,1660,10,15,15-Oct-1660 00:00:00,0,0,0
606623,1660,11,15,15-Nov-1660 00:00:00,0,0,0
606653,1660,12,15,15-Dec-1660 00:00:00,0,0,0
606684,1661,1,15,15-Jan-1661 00:00:00,0,0,0
606715,1661,2,15,15-Feb-1661 00:00:00,0,0,0
606743,1661,3,15,15-Mar-1661 00:00:00,0,0,0
606774,1661,4,15,15-Apr-1661 00:00:00,0,0,0
606804,1661,5,15,15-May-1661 00:00:00,0,0,0
606835,1661,6,15,15-Jun-1661 00:00:00,0,0,0
606865,1661,7,15,15-Jul-1661 00:00:00,0,0,0
606896,1661,8,15,15-Aug-1661 00:00:00,0,0,0
606927,1661,9,15,15-Sep-1661 00:00:00,0,0,0
606957,1661,10,15,15-Oct-1661 00:00:00,0,0,0
606988,1661,11,15,15-Nov-1661 00:00:00,0,0,0
607018,1661,12,15,15-Dec-1661 00:00:00,0,0,0
607049,1662,1,15,15-Jan-1662 00:00:00,0,0,0
607080,1662,2,15,15-Feb-1662 00:00:00,0,0,0
607108,1662,3,15,15-Mar-1662 00:00:00,0,0,0
607139,1662,4,15,15-Apr-1662 00:00:00,0,0,0
607169,1662,5,15,15-May-1662 00:00:00,0,0,0
607200,1662,6,15,15-Jun-1662 00:00:00,0,0,0
607230,1662,7,15,15-Jul-1662 00:00:00,0,0,0
607261,1662,8,15,15-Aug-1662 00:00:00,0,0,0
607292,1662,9,15,15-Sep-1662 00:00:00,0,0,0
607322,1662,10,15,15-Oct-1662 00:00:00,0,0,0
607353,1662,11,15,15-Nov-1662 00:00:00,0,0,0
607383,1662,12,15,15-Dec-1662 00:00:00,0,0,0
607414,1663,1,15,15-Jan-1663 00:00:00,0,0,0
607445,1663,2,15,15-Feb-1663 00:00:00,0,0,0
607473,1663,3,15,15-Mar-1663 00:00:00,0,0,0
607504,1663,4,15,15-Apr-1663 00:00:00,0,0,0
607534,1663,5,15,15-May-1663 00:00:00,0,0,0
607565,1663,6,15,15-Jun-1663 00:00:00,0,0,0
607595,1663,7,15,15-Jul-1663 00:00:00,0,0,0
607626,1663,8,15,15-Aug-1663 00:00:00,0,0,0
607657,1663,9,15,15-Sep-1663 00:00:00,0,0,0
607687,1663,10,15,15-Oct-1663 00:00:00,0,0,0
607718,1663,11,15,15-Nov-1663 00:00:00,0,0,0
607748,1663,12,15,15-Dec-1663 00:00:00,0,0,0
607779,1664,1,15,15-Jan-1664 00:00:00,0,0,0
607810,1664,2,15,15-Feb-1664 00:00:00,0,0,0
607839,1664,3,15,15-Mar-1664 00:00:00,0,0,0
607870,1664,4,15,15-Apr-1664 00:00:00,0,0,0
607900,1664,5,15,15-May-1664 00:00:00,0,0,0
607931,1664,6,15,15-Jun-1664 00:00:00,0,0,0
607961,1664,7,15,15-Jul-1664 00:00:00,0,0,0
607992,1664,8,15,15-Aug-1664 00:00:00,0,0,0
608023,1664,9,15,15-Sep-1664 00:00:00,0,0,0
608053,1664,10,15,15-Oct-1664 00:00:00,0,0,0
608084,1664,11,15,15-Nov-1664 00:00:00,0,0,0
608114,1664,12,15,15-Dec-1664 00:00:00,0,0,0
608145,1665,1,15,15-Jan-1665 00:00:00,0,0,0
608176,1665,2,15,15-Feb-1665 00:00:00,0,0,0
608204,1665,3,15,15-Mar-1665 00:00:00,0,0,0
608235,1665,4,15,15-Apr-1665 00:00:00,0,0,0
608265,1665,5,15,15-May-1665 00:00:00,0,0,0
608296,1665,6,15,15-Jun-1665 00:00:00,0,0,0
608326,1665,7,15,15-Jul-1665 00:00:00,0,0,0
608357,1665,8,15,15-Aug-1665 00:00:00,0,0,0
608388,1665,9,15,15-Sep-1665 00:00:00,0,0,0
608418,1665,10,15,15-Oct-1665 00:00:00,0,0,0
608449,1665,11,15,15-Nov-1665 00:00:00,0,0,0
608479,1665,12,15,15-Dec-1665 00:00:00,0,0,0
608510,1666,1,15,15-Jan-1666 00:00:00,0,0,0
608541,1666,2,15,15-Feb-1666 00:00:00,0,0,0
608569,1666,3,15,15-Mar-1666 00:00:00,0,0,0
608600,1666,4,15,15-Apr-1666 00:00:00,0,0,0
608630,1666,5,15,15-May-1666 00:00:00,0,0,0
608661,1666,6,15,15-Jun-1666 00:00:00,0,0,0
608691,1666,7,15,15-Jul-1666 00:00:00,0,0,0
608722,1666,8,15,15-Aug-1666 00:00:00,0,0,0
608753,1666,9,15,15-Sep-1666 00:00:00,0,0,0
608783,1666,10,15,15-Oct-1666 00:00:00,0,0,0
608814,1666,11,15,15-Nov-1666 00:00:00,0,0,0
608844,1666,12,15,15-Dec-1666 00:00:00,0,0,0
608875,1667,1,15,15-Jan-1667 00:00:00,0,0,0
608906,1667,2,15,15-Feb-1667 00:00:00,0,0,0
608934,1667,3,15,15-Mar-1667 00:00:00,0,0,0
608965,1667,4,15,15-Apr-1667 00:00:00,0,0,0
608995,1667,5,15,15-May-1667 00:00:00,0,0,0
609026,1667,6,15,15-Jun-1667 00:00:00,0,0,0
609056,1667,7,15,15-Jul-1667 00:00:00,0,0,0
609087,1667,8,15,15-Aug-1667 00:00:00,0,0,0
609118,1667,9,15,15-Sep-1667 00:00:00,0,0,0
609148,1667,10,15,15-Oct-1667 00:00:00,0,0,0
609179,1667,11,15,15-Nov-1667 00:00:00,0,0,0
609209,1667,12,15,15-Dec-1667 00:00:00,0,0,0
609240,1668,1,15,15-Jan-1668 00:00:00,0,0,0
609271,1668,2,15,15-Feb-1668 00:00:00,0,0,0
609300,1668,3,15,15-Mar-1668 00:00:00,0,0,0
609331,1668,4,15,15-Apr-1668 00:00:00,0,0,0
609361,1668,5,15,15-May-1668 00:00:00,0,0,0
609392,1668,6,15,15-Jun-1668 00:00:00,0,0,0
609422,1668,7,15,15-Jul-1668 00:00:00,0,0,0
609453,1668,8,15,15-Aug-1668 00:00:00,0,0,0
609484,1668,9,15,15-Sep-1668 00:00:00,0,0,0
609514,1668,10,15,15-Oct-1668 00:00:00,0,0,0
609545,1668,11,15,15-Nov-1668 00:00:00,0,0,0
609575,1668,12,15,15-Dec-1668 00:00:00,0,0,0
609606,1669,1,15,15-Jan-1669 00:00:00,0,0,0
609637,1669,2,15,15-Feb-1669 00:00:00,0,0,0
609665,1669,3,15,15-Mar-1669 00:00:00,0,0,0
609696,1669,4,15,15-Apr-1669 00:00:00,0,0,0
609726,1669,5,15,15-May-1669 00:00:00,0,0,0
609757,1669,6,15,15-Jun-1669 00:00:00,0,0,0
609787,1669,7,15,15-Jul-1669 00:00:00,0,0,0
609818,1669,8,15,15-Aug-1669 00:00:00,0,0,0
609849,1669,9,15,15-Sep-1669 00:00:00,0,0,0
609879,1669,10,15,15-Oct-1669 00:00:00,0,0,0
609910,1669,11,15,15-Nov-1669 00:00:00,0,0,0
609940,1669,12,15,15-Dec-1669 00:00:00,0,0,0
609971,1670,1,15,15-Jan-1670 00:00:00,0,0,0
610002,1670,2,15,15-Feb-1670 00:00:00,0,0,0
610030,1670,3,15,15-Mar-1670 00:00:00,0,0,0
610061,1670,4,15,15-Apr-1670 00:00:00,0,0,0
610091,1670,5,15,15-May-1670 00:00:00,0,0,0
610122,1670,6,15,15-Jun-1670 00:00:00,0,0,0
610152,1670,7,15,15-Jul-1670 00:00:00,0,0,0
610183,1670,8,15,15-Aug-1670 00:00:00,0,0,0
610214,1670,9,15,15-Sep-1670 00:00:00,0,0,0
610244,1670,10,15,15-Oct-1670 00:00:00,0,0,0
610275,1670,11,15,15-Nov-1670 00:00:00,0,0,0
610305,1670,12,15,15-Dec-1670 00:00:00,0,0,0
610336,1671,1,15,15-Jan-1671 00:00:00,0,0,0
610367,1671,2,15,15-Feb-1671 00:00:00,0,0,0
610395,1671,3,15,15-Mar-1671 00:00:00,0,0,0
610426,1671,4,15,15-Apr-1671 00:00:00,0,0,0
610456,1671,5,15,15-May-1671 00:00:00,0,0,0
610487,1671,6,15,15-Jun-1671 00:00:00,0,0,0
610517,1671,7,15,15-Jul-1671 00:00:00,0,0,0
610548,1671,8,15,15-Aug-1671 00:00:00,0,0,0
610579,1671,9,15,15-Sep-1671 00:00:00,0,0,0
610609,1671,10,15,15-Oct-1671 00:00:00,0,0,0
610640,1671,11,15,15-Nov-1671 00:00:00,0,0,0
610670,1671,12,15,15-Dec-1671 00:00:00,0,0,0
610701,1672,1,15,15-Jan-1672 00:00:00,0,0,0
610732,1672,2,15,15-Feb-1672 00:00:00,0,0,0
610761,1672,3,15,15-Mar-1672 00:00:00,0,0,0
610792,1672,4,15,15-Apr-1672 00:00:00,0,0,0
610822,1672,5,15,15-May-1672 00:00:00,0,0,0
610853,1672,6,15,15-Jun-1672 00:00:00,0,0,0
610883,1672,7,15,15-Jul-1672 00:00:00,0,0,0
610914,1672,8,15,15-Aug-1672 00:00:00,0,0,0
610945,1672,9,15,15-Sep-1672 00:00:00,0,0,0
610975,1672,10,15,15-Oct-1672 00:00:00,0,0,0
611006,1672,11,15,15-Nov-1672 00:00:00,0,0,0
611036,1672,12,15,15-Dec-1672 00:00:00,0,0,0
611067,1673,1,15,15-Jan-1673 00:00:00,0,0,0
611098,1673,2,15,15-Feb-1673 00:00:00,0,0,0
611126,1673,3,15,15-Mar-1673 00:00:00,0,0,0
611157,1673,4,15,15-Apr-1673 00:00:00,0,0,0
611187,1673,5,15,15-May-1673 00:00:00,0,0,0
611218,1673,6,15,15-Jun-1673 00:00:00,0,0,0
611248,1673,7,15,15-Jul-1673 00:00:00,0,0,0
611279,1673,8,15,15-Aug-1673 00:00:00,0,0,0
611310,1673,9,15,15-Sep-1673 00:00:00,0,0,0
611340,1673,10,15,15-Oct-1673 00:00:00,0,0,0
611371,1673,11,15,15-Nov-1673 00:00:00,0,0,0
611401,1673,12,15,15-Dec-1673 00:00:00,0,0,0
611432,1674,1,15,15-Jan-1674 00:00:00,0,0,0
611463,1674,2,15,15-Feb-1674 00:00:00,0,0,0
611491,1674,3,15,15-Mar-1674 00:00:00,0,0,0
611522,1674,4,15,15-Apr-1674 00:00:00,0,0,0
611552,1674,5,15,15-May-1674 00:00:00,0,0,0
611583,1674,6,15,15-Jun-1674 00:00:00,0,0,0
611613,1674,7,15,15-Jul-1674 00:00:00,0,0,0
611644,1674,8,15,15-Aug-1674 00:00:00,0,0,0
611675,1674,9,15,15-Sep-1674 00:00:00,0,0,0
611705,1674,10,15,15-Oct-1674 00:00:00,0,0,0
611736,1674,11,15,15-Nov-1674 00:00:00,0,0,0
611766,1674,12,15,15-Dec-1674 00:00:00,0,0,0
611797,1675,1,15,15-Jan-1675 00:00:00,0,0,0
611828,1675,2,15,15-Feb-1675 00:00:00,0,0,0
611856,1675,3,15,15-Mar-1675 00:00:00,0,0,0
611887,1675,4,15,15-Apr-1675 00:00:00,0,0,0
611917,1675,5,15,15-May-1675 00:00:00,0,0,0
611948,1675,6,15,15-Jun-1675 00:00:00,0,0,0
611978,1675,7,15,15-Jul-1675 00:00:00,0,0,0
612009,1675,8,15,15-Aug-1675 00:00:00,0,0,0
612040,1675,9,15,15-Sep-1675 00:00:00,0,0,0
612070,1675,10,15,15-Oct-1675 00:00:00,0,0,0
612101,1675,11,15,15-Nov-1675 00:00:00,0,0,0
612131,1675,12,15,15-Dec-1675 00:00:00,0,0,0
612162,1676,1,15,15-Jan-1676 00:00:00,0,0,0
612193,1676,2,15,15-Feb-1676 00:00:00,0,0,0
612222,1676,3,15,15-Mar-1676 00:00:00,0,0,0
612253,1676,4,15,15-Apr-1676 00:00:00,0,0,0
612283,1676,5,15,15-May-1676 00:00:00,0,0,0
612314,1676,6,15,15-Jun-1676 00:00:00,0,0,0
612344,1676,7,15,15-Jul-1676 00:00:00,0,0,0
612375,1676,8,15,15-Aug-1676 00:00:00,0,0,0
612406,1676,9,15,15-Sep-1676 00:00:00,0,0,0
612436,1676,10,15,15-Oct-1676 00:00:00,0,0,0
612467,1676,11,15,15-Nov-1676 00:00:00,0,0,0
612497,1676,12,15,15-Dec-1676 00:00:00,0,0,0
612528,1677,1,15,15-Jan-1677 00:00:00,0,0,0
612559,1677,2,15,15-Feb-1677 00:00:00,0,0,0
612587,1677,3,15,15-Mar-1677 00:00:00,0,0,0
612618,1677,4,15,15-Apr-1677 00:00:00,0,0,0
612648,1677,5,15,15-May-1677 00:00:00,0,0,0
612679,1677,6,15,15-Jun-1677 00:00:00,0,0,0
612709,1677,7,15,15-Jul-1677 00:00:00,0,0,0
612740,1677,8,15,15-Aug-1677 00:00:00,0,0,0
612771,1677,9,15,15-Sep-1677 00:00:00,0,0,0
612801,1677,10,15,15-Oct-1677 00:00:00,0,0,0
612832,1677,11,15,15-Nov-1677 00:00:00,0,0,0
612862,1677,12,15,15-Dec-1677 00:00:00,0,0,0
612893,1678,1,15,15-Jan-1678 00:00:00,0,0,0
612924,1678,2,15,15-Feb-1678 00:00:00,0,0,0
612952,1678,3,15,15-Mar-1678 00:00:00,0,0,0
612983,1678,4,15,15-Apr-1678 00:00:00,0,0,0
613013,1678,5,15,15-May-1678 00:00:00,0,0,0
613044,1678,6,15,15-Jun-1678 00:00:00,0,0,0
613074,1678,7,15,15-Jul-1678 00:00:00,0,0,0
613105,1678,8,15,15-Aug-1678 00:00:00,0,0,0
613136,1678,9,15,15-Sep-1678 00:00:00,0,0,0
613166,1678,10,15,15-Oct-1678 00:00:00,0,0,0
613197,1678,11,15,15-Nov-1678 00:00:00,0,0,0
613227,1678,12,15,15-Dec-1678 00:00:00,0,0,0
613258,1679,1,15,15-Jan-1679 00:00:00,0,0,0
613289,1679,2,15,15-Feb-1679 00:00:00,0,0,0
613317,1679,3,15,15-Mar-1679 00:00:00,0,0,0
613348,1679,4,15,15-Apr-1679 00:00:00,0,0,0
613378,1679,5,15,15-May-1679 00:00:00,0,0,0
613409,1679,6,15,15-Jun-1679 00:00:00,0,0,0
613439,1679,7,15,15-Jul-1679 00:00:00,0,0,0
613470,1679,8,15,15-Aug-1679 00:00:00,0,0,0
613501,1679,9,15,15-Sep-1679 00:00:00,0,0,0
613531,1679,10,15,15-Oct-1679 00:00:00,0,0,0
613562,1679,11,15,15-Nov-1679 00:00:00,0,0,0
613592,1679,12,15,15-Dec-1679 00:00:00,0,0,0
613623,1680,1,15,15-Jan-1680 00:00:00,0,0,0
613654,1680,2,15,15-Feb-1680 00:00:00,0,0,0
613683,1680,3,15,15-Mar-1680 00:00:00,0,0,0
613714,1680,4,15,15-Apr-1680 00:00:00,0,0,0
613744,1680,5,15,15-May-1680 00:00:00,0,0,0
613775,1680,6,15,15-Jun-1680 00:00:00,0,0,0
613805,1680,7,15,15-Jul-1680 00:00:00,0,0,0
613836,1680,8,15,15-Aug-1680 00:00:00,0,0,0
613867,1680,9,15,15-Sep-1680 00:00:00,0,0,0
613897,1680,10,15,15-Oct-1680 00:00:00,0,0,0
613928,1680,11,15,15-Nov-1680 00:00:00,0,0,0
613958,1680,12,15,15-Dec-1680 00:00:00,0,0,0
613989,1681,1,15,15-Jan-1681 00:00:00,0,0,0
614020,1681,2,15,15-Feb-1681 00:00:00,0,0,0
614048,1681,3,15,15-Mar-1681 00:00:00,0,0,0
614079,1681,4,15,15-Apr-1681 00:00:00,0,0,0
614109,1681,5,15,15-May-1681 00:00:00,0,0,0
614140,1681,6,15,15-Jun-1681 00:00:00,0,0,0
614170,1681,7,15,15-Jul-1681 00:00:00,0,0,0
614201,1681,8,15,15-Aug-1681 00:00:00,0,0,0
614232,1681,9,15,15-Sep-1681 00:00:00,0,0,0
614262,1681,10,15,15-Oct-1681 00:00:00,0,0,0
614293,1681,11,15,15-Nov-1681 00:00:00,0,0,0
614323,1681,12,15,15-Dec-1681 00:00:00,0,0,0
614354,1682,1,15,15-Jan-1682 00:00:00,0,0,0
614385,1682,2,15,15-Feb-1682 00:00:00,0,0,0
614413,1682,3,15,15-Mar-1682 00:00:00,0,0,0
614444,1682,4,15,15-Apr-1682 00:00:00,0,0,0
614474,1682,5,15,15-May-1682 00:00:00,0,0,0
614505,1682,6,15,15-Jun-1682 00:00:00,0,0,0
614535,1682,7,15,15-Jul-1682 00:00:00,0,0,0
614566,1682,8,15,15-Aug-1682 00:00:00,0,0,0
614597,1682,9,15,15-Sep-1682 00:00:00,0,0,0
614627,1682,10,15,15-Oct-1682 00:00:00,0,0,0
614658,1682,11,15,15-Nov-1682 00:00:00,0,0,0
614688,1682,12,15,15-Dec-1682 00:00:00,0,0,0
614719,1683,1,15,15-Jan-1683 00:00:00,0,0,0
614750,1683,2,15,15-Feb-1683 00:00:00,0,0,0
614778,1683,3,15,15-Mar-1683 00:00:00,0,0,0
614809,1683,4,15,15-Apr-1683 00:00:00,0,0,0
614839,1683,5,15,15-May-1683 00:00:00,0,0,0
614870,1683,6,15,15-Jun-1683 00:00:00,0,0,0
614900,1683,7,15,15-Jul-1683 00:00:00,0,0,0
614931,1683,8,15,15-Aug-1683 00:00:00,0,0,0
614962,1683,9,15,15-Sep-1683 00:00:00,0,0,0
614992,1683,10,15,15-Oct-1683 00:00:00,0,0,0
615023,1683,11,15,15-Nov-1683 00:00:00,0,0,0
615053,1683,12,15,15-Dec-1683 00:00:00,0,0,0
615084,1684,1,15,15-Jan-1684 00:00:00,0,0,0
615115,1684,2,15,15-Feb-1684 00:00:00,0,0,0
615144,1684,3,15,15-Mar-1684 00:00:00,0,0,0
615175,1684,4,15,15-Apr-1684 00:00:00,0,0,0
615205,1684,5,15,15-May-1684 00:00:00,0,0,0
615236,1684,6,15,15-Jun-1684 00:00:00,0,0,0
615266,1684,7,15,15-Jul-1684 00:00:00,0,0,0
615297,1684,8,15,15-Aug-1684 00:00:00,0,0,0
615328,1684,9,15,15-Sep-1684 00:00:00,0,0,0
615358,1684,10,15,15-Oct-1684 00:00:00,0,0,0
615389,1684,11,15,15-Nov-1684 00:00:00,0,0,0
615419,1684,12,15,15-Dec-1684 00:00:00,0,0,0
615450,1685,1,15,15-Jan-1685 00:00:00,0,0,0
615481,1685,2,15,15-Feb-1685 00:00:00,0,0,0
615509,1685,3,15,15-Mar-1685 00:00:00,0,0,0
615540,1685,4,15,15-Apr-1685 00:00:00,0,0,0
615570,1685,5,15,15-May-1685 00:00:00,0,0,0
615601,1685,6,15,15-Jun-1685 00:00:00,0,0,0
615631,1685,7,15,15-Jul-1685 00:00:00,0,0,0
615662,1685,8,15,15-Aug-1685 00:00:00,0,0,0
